,parcode,trial,fix_item,fix_time
1227,3,65,1,181
1229,3,66,2,386
1230,3,66,1,939
1232,3,67,2,432
1233,3,67,1,1615
1235,3,68,2,484
1236,3,68,1,834
1238,3,69,2,460
1239,3,69,1,950
1241,3,70,2,391
1242,3,70,1,718
1244,3,71,2,426
1245,3,71,1,1330
1246,3,71,2,402
1248,3,72,2,501
1249,3,72,1,1484
1250,3,72,2,1702
1252,3,73,2,657
1253,3,73,1,680
1254,3,73,2,370
1255,3,73,1,410
1257,3,74,2,408
1258,3,74,0,98
1259,3,74,1,993
1261,3,75,2,416
1262,3,75,1,455
1264,3,76,2,583
1265,3,76,1,647
1267,3,77,2,531
1268,3,77,1,935
1270,3,78,2,447
1271,3,78,1,860
1272,3,78,2,457
1274,3,79,2,843
1275,3,79,1,1070
1276,3,79,2,309
1278,3,80,1,611
1279,3,80,2,588
1280,3,80,1,152
1281,3,81,3,171
1282,3,81,1,578
1283,3,81,2,669
1285,3,82,1,442
1286,3,82,2,710
1287,3,83,3,160
1288,3,83,1,684
1289,3,83,2,1088
1290,3,83,1,412
1291,3,83,2,420
1292,3,84,3,249
1293,3,84,1,170
1294,3,84,2,1092
1295,3,84,1,624
1296,3,84,2,420
1297,3,85,3,240
1298,3,85,1,762
1299,3,85,2,964
1300,3,86,3,205
1301,3,86,2,404
1302,3,86,1,798
1303,3,86,2,432
1305,3,87,2,700
1306,3,87,1,919
1307,3,88,3,744
1308,3,88,2,796
1309,3,88,1,2036
1310,3,88,2,1129
1311,3,89,3,152
1312,3,89,1,250
1313,3,89,2,588
1314,3,89,1,414
1315,3,90,3,184
1316,3,90,2,612
1317,3,90,1,554
1318,3,90,2,612
1319,3,90,1,235
1320,3,91,3,229
1321,3,91,2,514
1322,3,91,1,1176
1323,3,91,2,329
1324,3,92,3,357
1325,3,92,2,290
1326,3,92,1,1080
1327,3,92,2,1056
1329,3,93,2,400
1330,3,93,1,876
1331,3,94,3,184
1332,3,94,2,504
1333,3,94,1,742
1334,3,94,2,495
1335,3,95,3,167
1336,3,95,2,550
1337,3,95,1,1119
1338,3,96,3,159
1339,3,96,2,502
1340,3,96,1,1473
1341,3,97,3,13
1342,3,97,2,372
1343,3,97,1,642
1344,3,97,2,325
1346,3,98,2,395
1347,3,98,1,890
1349,3,99,2,413
1350,3,99,1,498
1351,3,99,2,433
1352,3,100,3,154
1353,3,100,2,314
1354,3,100,1,494
1355,3,100,2,872
1356,3,101,3,155
1357,3,101,2,446
1358,3,101,1,844
1359,3,101,2,724
1361,3,102,2,587
1362,3,102,1,605
1364,3,103,2,509
1365,3,103,1,486
1366,3,103,2,453
1368,3,104,2,442
1369,3,104,1,892
1370,3,104,2,284
1371,3,105,3,211
1372,3,105,2,422
1373,3,105,1,876
1374,3,105,2,526
1375,3,105,0,302
1377,3,106,2,357
1378,3,106,1,762
1379,3,106,2,412
1380,3,106,1,286
1382,3,107,2,400
1383,3,107,1,553
1385,3,108,2,338
1386,3,108,1,1024
1387,3,108,2,304
1389,3,109,2,409
1390,3,109,1,711
1391,3,110,3,158
1392,3,110,2,250
1393,3,110,1,888
1394,3,110,2,523
1396,3,111,2,411
1397,3,111,1,902
1398,3,111,2,359
1400,3,112,2,425
1401,3,112,1,2132
1402,3,112,2,958
1403,3,112,1,775
1405,3,113,2,308
1406,3,113,1,768
1407,3,113,2,401
1409,3,114,2,522
1410,3,114,1,682
1411,3,114,2,168
1413,3,115,2,635
1414,3,115,1,644
1415,3,115,2,228
1417,3,116,2,392
1418,3,116,1,598
1419,3,116,2,1096
1420,3,116,1,481
1422,3,117,2,414
1423,3,117,1,662
1424,3,117,2,437
1426,3,118,2,670
1427,3,118,1,600
1428,3,118,2,378
1430,3,119,2,385
1431,3,119,1,640
1432,3,119,2,100
1434,4,0,2,550
1435,4,0,1,1422
1436,4,0,2,678
1437,4,0,1,1266
1439,4,1,2,497
1440,4,1,1,154
1441,4,1,0,416
1442,4,1,1,1108
1443,4,1,0,196
1444,4,1,1,56
1446,4,2,2,553
1447,4,2,1,1488
1448,4,2,2,622
1449,4,2,0,216
1450,4,2,2,867
1451,4,3,3,285
1452,4,3,2,260
1453,4,3,1,926
1454,4,3,0,124
1455,4,3,1,2026
1456,4,4,3,277
1457,4,4,1,554
1458,4,4,2,1336
1459,4,5,3,447
1460,4,5,1,510
1461,4,5,2,872
1462,4,5,1,549
1463,4,6,3,260
1464,4,6,1,468
1465,4,6,2,1432
1466,4,6,1,1323
1467,4,7,3,324
1468,4,7,2,542
1469,4,7,1,1214
1470,4,7,2,679
1471,4,8,3,229
1472,4,8,1,636
1473,4,8,2,690
1474,4,8,1,4202
1475,4,8,2,2168
1476,4,8,1,2622
1477,4,8,2,689
1479,4,9,2,663
1480,4,9,1,1034
1481,4,9,2,923
1482,4,10,3,324
1483,4,10,2,500
1484,4,10,1,1026
1485,4,10,2,1488
1486,4,10,1,1697
1487,4,11,3,242
1488,4,11,1,570
1489,4,11,2,986
1490,4,11,1,1376
1491,4,11,0,538
1492,4,11,1,1234
1493,4,11,2,1206
1494,4,11,1,787
1495,4,12,3,231
1496,4,12,1,686
1497,4,12,2,1293
1499,4,13,1,563
1500,4,13,2,1210
1501,4,14,3,204
1502,4,14,1,552
