,parcode,trial,rt,choice,item_left,item_right
594,5,114,1531,-1,1.0,3.0
595,5,115,1360,-1,1.0,1.0
596,5,116,1619,-1,1.0,1.0
597,5,117,1415,-1,1.0,1.0
598,5,118,1552,-1,5.0,5.0
599,5,119,1627,-1,5.0,1.0
600,8,0,2028,-1,5.0,5.0
601,8,1,2197,1,0.0,2.0
602,8,2,1864,1,0.0,3.0
603,8,3,2066,1,0.0,2.0
604,8,4,1702,1,0.0,5.0
605,8,5,2343,1,0.0,5.0
606,8,6,3469,-1,5.0,3.0
607,8,7,4105,-1,3.0,0.0
608,8,8,2482,1,0.0,0.0
609,8,9,3178,1,0.0,5.0
610,8,10,1763,-1,5.0,2.0
611,8,11,2708,1,5.0,5.0
612,8,12,3466,-1,5.0,0.0
613,8,13,1868,-1,2.0,2.0
614,8,14,2141,-1,2.0,0.0
615,8,15,1801,1,0.0,2.0
616,8,16,4713,1,5.0,2.0
617,8,17,1717,-1,5.0,0.0
618,8,18,1870,-1,2.0,3.0
619,8,19,1629,-1,5.0,0.0
620,8,20,2029,1,0.0,3.0
621,8,21,3458,1,5.0,5.0
622,8,22,2113,1,5.0,3.0
623,8,23,2422,1,2.0,3.0
624,8,24,2205,-1,2.0,5.0
625,8,25,2222,-1,3.0,2.0
626,8,26,3793,1,0.0,2.0
627,8,27,2187,1,3.0,5.0
628,8,28,2330,-1,5.0,0.0
629,8,29,3852,1,5.0,2.0
630,8,30,3695,-1,2.0,5.0
631,8,31,3260,-1,3.0,3.0
632,8,32,24903,-1,0.0,3.0
633,8,33,4399,1,2.0,3.0
634,8,34,3612,1,0.0,0.0
635,8,35,2359,1,3.0,5.0
636,8,36,4328,1,3.0,5.0
637,8,37,1866,1,0.0,0.0
638,8,38,2742,-1,5.0,5.0
639,8,39,2290,1,5.0,0.0
640,8,40,4077,1,5.0,5.0
641,8,41,1560,-1,5.0,5.0
642,8,42,2605,-1,0.0,0.0
643,8,43,1836,1,0.0,0.0
644,8,44,1968,-1,5.0,3.0
645,8,45,3258,-1,2.0,0.0
646,8,46,3518,-1,5.0,3.0
647,8,47,1889,-1,5.0,0.0
648,8,48,1837,-1,2.0,0.0
649,8,49,2012,1,3.0,2.0
650,8,50,2183,-1,0.0,0.0
651,8,51,1414,1,0.0,5.0
652,8,52,1778,1,0.0,5.0
653,8,53,2422,-1,5.0,3.0
654,8,54,1579,-1,5.0,5.0
655,8,55,2238,-1,0.0,5.0
656,8,56,1383,1,3.0,5.0
657,8,57,2886,-1,0.0,3.0
658,8,58,1683,1,5.0,2.0
659,8,59,3159,-1,2.0,0.0
660,8,60,1700,1,0.0,0.0
661,8,61,1632,-1,3.0,2.0
662,8,62,3465,-1,3.0,0.0
663,8,63,2207,-1,5.0,0.0
664,8,64,2594,1,3.0,3.0
665,8,65,1828,-1,5.0,0.0
666,8,66,1993,-1,3.0,5.0
667,8,67,2343,-1,2.0,2.0
668,8,68,1632,1,2.0,5.0
669,8,69,1456,-1,2.0,5.0
670,8,70,2478,-1,2.0,0.0
671,8,71,1991,1,0.0,5.0
672,8,72,1905,1,0.0,2.0
673,8,73,2195,-1,5.0,2.0
674,8,74,1754,-1,5.0,0.0
675,8,75,2658,1,2.0,3.0
676,8,76,1755,1,5.0,5.0
677,8,77,2863,1,5.0,5.0
678,8,78,1514,-1,2.0,5.0
