,LVal,RVal,AbsDVal,TotVal,AbsDEv,RTsim,Correct_sim,Choice_sim,Conf_human,zConf_human
16930,2.15,1.55,0.5999999999999999,3.7,0.9014235514723052,3004.0,1,0.0,86,0.9954495113858708
16931,0.0,1.4,1.4,1.4,0.6610995970782625,2483.0,1,1.0,74,0.5013277270371448
16932,2.0,2.15,0.1499999999999999,4.15,0.47850018482350065,2296.0,0,0.0,72,0.4189740963123571
16933,2.0,2.0,0.0,4.0,0.24210050430069951,4371.0,0,0.0,74,0.5013277270371448
16934,3.0,1.7,1.3,4.7,0.6430108858503578,1543.0,1,0.0,68,0.2542668348627818
16935,2.15,2.0,0.1499999999999999,4.15,0.02177957645197537,2482.0,1,0.0,54,-0.32220858021073184
16936,2.45,2.0,0.4500000000000002,4.45,0.8803702073870692,2172.0,0,1.0,70,0.3366204655875694
16937,1.25,1.7,0.44999999999999996,2.95,0.27272409875818715,3117.0,1,1.0,44,-0.7339767338346701
16938,2.3,1.85,0.44999999999999973,4.15,0.3286891081017367,1795.0,1,0.0,68,0.2542668348627818
16939,0.95,1.55,0.6000000000000001,2.5,0.3102003710311041,2343.0,0,0.0,26,-1.475159410357759
16940,2.0,1.1,0.8999999999999999,3.1,0.22102500721577933,3199.0,0,1.0,52,-0.4045622109355195
16941,1.1,1.85,0.75,2.95,1.577693407322796,2016.0,1,1.0,84,0.913095880661083
16942,2.0,1.4,0.6000000000000001,3.4,0.8946148959064616,2745.0,1,0.0,66,0.17191320413799413
16943,0.0,2.0,2.0,2.0,0.5832838209457476,2521.0,1,1.0,100,1.5719249264593842
16944,2.0,2.15,0.1499999999999999,4.15,0.4926002973584789,2504.0,1,1.0,62,0.007205942688418803
16945,2.45,1.1,1.35,3.5500000000000003,1.071045034065052,2607.0,1,0.0,74,0.5013277270371448
16946,1.7,0.0,1.7,1.7,0.6638364780861521,1967.0,1,0.0,100,1.5719249264593842
16947,2.45,0.0,2.45,2.45,1.7079119461818533,2741.0,1,0.0,100,1.5719249264593842
16948,0.95,1.1,0.15000000000000013,2.05,0.23230900979398728,3749.0,0,0.0,36,-1.0633912567338208
16949,0.0,1.85,1.85,1.85,1.3762271983655243,3618.0,1,1.0,86,0.9954495113858708
16950,0.35,2.15,1.7999999999999998,2.5,1.0126480683943986,2376.0,1,1.0,92,1.2425104035602337
16951,1.55,2.6,1.05,4.15,0.6349738679682881,1726.0,1,1.0,64,0.08955957341320646
16952,3.0,2.0,1.0,5.0,1.032695541317069,2665.0,1,0.0,76,0.5836813577619324
16953,1.55,0.95,0.6000000000000001,2.5,0.7752032817271886,2888.0,0,1.0,60,-0.07514768803636886
16954,1.25,1.1,0.1499999999999999,2.35,0.245215651446125,4734.0,0,1.0,54,-0.32220858021073184
16955,0.8,1.7,0.8999999999999999,2.5,1.196795070502731,1790.0,1,1.0,66,0.17191320413799413
16956,1.7,2.3,0.5999999999999999,4.0,1.3842960083928435,2595.0,1,1.0,70,0.3366204655875694
16957,1.85,1.25,0.6000000000000001,3.1,0.5136648909063432,1955.0,0,1.0,80,0.7483886192115077
16958,0.95,2.15,1.2,3.0999999999999996,1.0673711712010736,3272.0,1,1.0,70,0.3366204655875694
16959,1.25,2.0,0.75,3.25,0.1661502527508788,3227.0,0,0.0,64,0.08955957341320646
16960,1.4,2.0,0.6000000000000001,3.4,0.055816750084810796,1843.0,1,1.0,76,0.5836813577619324
16961,2.0,2.45,0.4500000000000002,4.45,0.6967137228419128,2258.0,1,1.0,66,0.17191320413799413
16962,0.95,2.45,1.5000000000000002,3.4000000000000004,1.379770516476488,2732.0,1,1.0,78,0.6660349884867199
16963,3.0,2.3,0.7000000000000002,5.3,0.683724830062802,2338.0,1,0.0,76,0.5836813577619324
16964,2.6,2.45,0.1499999999999999,5.050000000000001,1.0900098698183005,1554.0,0,1.0,52,-0.4045622109355195
16965,2.45,0.0,2.45,2.45,1.2098452461155458,944.0,1,0.0,76,0.5836813577619324
16966,1.1,1.25,0.1499999999999999,2.35,1.116115794609629,4595.0,1,1.0,52,-0.4045622109355195
16967,1.55,2.15,0.5999999999999999,3.7,0.6247772166065051,1887.0,1,1.0,84,0.913095880661083
16968,1.25,1.1,0.1499999999999999,2.35,0.5776770596458392,2496.0,1,0.0,52,-0.4045622109355195
16969,1.7,1.7,0.0,3.4,0.6287435720046197,2780.0,0,0.0,58,-0.1575013187611565
16970,2.0,1.7,0.30000000000000004,3.7,0.6882750742315296,1977.0,1,0.0,58,-0.1575013187611565
16971,0.95,1.55,0.6000000000000001,2.5,1.4139392624246363,2484.0,1,1.0,60,-0.07514768803636886
16972,2.15,0.8,1.3499999999999999,2.95,1.2791112991561369,1819.0,1,0.0,70,0.3366204655875694
16973,1.7,2.0,0.30000000000000004,3.7,1.26310389271526,4437.0,1,1.0,68,0.2542668348627818
16974,1.7,3.0,1.3,4.7,0.5136847595468135,1522.0,1,1.0,74,0.5013277270371448
16975,0.95,2.0,1.05,2.95,1.3954500140819759,4090.0,1,1.0,66,0.17191320413799413
16976,1.85,0.0,1.85,1.85,1.100671517098217,2936.0,1,0.0,92,1.2425104035602337
16977,0.95,1.7,0.75,2.65,0.08662088383561228,2329.0,0,0.0,60,-0.07514768803636886
16978,2.15,0.35,1.7999999999999998,2.5,0.8469455802498063,1006.0,1,0.0,92,1.2425104035602337
16979,1.85,0.0,1.85,1.85,0.41266078833486086,1855.0,1,0.0,86,0.9954495113858708
16980,0.35,0.0,0.35,0.35,0.4660591838882878,1920.0,1,0.0,58,-0.1575013187611565
16981,1.85,2.3,0.44999999999999973,4.15,0.6039567341429326,3452.0,1,1.0,68,0.2542668348627818
16982,1.7,1.25,0.44999999999999996,2.95,1.1107924310303023,2628.0,1,0.0,52,-0.4045622109355195
16983,2.3,2.45,0.15000000000000036,4.75,0.3894065391652556,2764.0,0,0.0,76,0.5836813577619324
16984,1.1,2.45,1.35,3.5500000000000003,1.046059540313963,2248.0,1,1.0,78,0.6660349884867199
16985,2.15,2.0,0.1499999999999999,4.15,0.7326411578712038,3209.0,0,1.0,58,-0.1575013187611565
16986,2.15,2.0,0.1499999999999999,4.15,0.08509924087284526,2994.0,0,1.0,64,0.08955957341320646
16987,2.15,1.1,1.0499999999999998,3.25,0.6285404302668494,2652.0,1,0.0,58,-0.1575013187611565
16988,2.0,1.85,0.1499999999999999,3.85,1.151984347796683,2130.0,0,1.0,50,-0.4869158416603072
16989,1.55,1.1,0.44999999999999996,2.6500000000000004,1.3396183375265738,3378.0,1,0.0,58,-0.1575013187611565
16990,1.1,0.95,0.15000000000000013,2.05,0.45696009994863573,3954.0,0,1.0,26,-1.475159410357759
16991,2.0,0.0,2.0,2.0,0.7016343388022726,2371.0,1,0.0,100,1.5719249264593842
16992,1.7,2.15,0.44999999999999996,3.8499999999999996,0.5159459234119179,2767.0,1,1.0,56,-0.23985494948594416
16993,1.1,2.0,0.8999999999999999,3.1,1.0913550533336276,1645.0,1,1.0,50,-0.4869158416603072
16994,2.0,0.95,1.05,2.95,0.8999329245248652,2362.0,1,0.0,86,0.9954495113858708
16995,2.15,1.85,0.2999999999999998,4.0,0.34697989493811765,4518.0,1,0.0,68,0.2542668348627818
16996,0.95,0.0,0.95,0.95,0.9133055395706837,2185.0,1,0.0,82,0.8307422499362954
16997,1.25,1.85,0.6000000000000001,3.1,0.5613922464462402,2968.0,1,1.0,62,0.007205942688418803
16998,2.15,2.45,0.30000000000000027,4.6,0.29259815792814514,2556.0,1,1.0,78,0.6660349884867199
16999,2.3,1.55,0.7499999999999998,3.8499999999999996,0.6054803717211681,1455.0,1,0.0,64,0.08955957341320646
17000,1.1,1.25,0.1499999999999999,2.35,0.877331044598573,2709.0,1,1.0,30,-1.3104521489081835
17001,1.55,2.3,0.7499999999999998,3.8499999999999996,1.4369245875389607,1996.0,1,1.0,64,0.08955957341320646
17002,0.0,0.35,0.35,0.35,0.5771121832304582,2790.0,1,1.0,32,-1.228098518183396
17003,0.0,2.45,2.45,2.45,1.2425343145175158,1910.0,1,1.0,94,1.3248640342850213
17004,2.15,1.7,0.44999999999999996,3.8499999999999996,0.391162471402266,3028.0,1,0.0,30,-1.3104521489081835
17005,1.85,2.0,0.1499999999999999,3.85,0.6285412868587553,3662.0,0,0.0,66,0.17191320413799413
17006,2.3,3.0,0.7000000000000002,5.3,0.9575617944949205,1789.0,1,1.0,70,0.3366204655875694
17007,1.7,0.8,0.8999999999999999,2.5,1.0662290078049081,2293.0,1,0.0,60,-0.07514768803636886
17008,1.1,2.15,1.0499999999999998,3.25,0.4119276160239148,2282.0,1,1.0,52,-0.4045622109355195
17009,0.95,1.85,0.9000000000000001,2.8,0.8367427359993653,1456.0,1,1.0,58,-0.1575013187611565
17010,3.0,1.25,1.75,4.25,0.5176837843437369,2536.0,1,0.0,84,0.913095880661083
17011,2.0,1.7,0.30000000000000004,3.7,1.4108901402189076,1644.0,1,0.0,60,-0.07514768803636886
17012,1.7,2.3,0.5999999999999999,4.0,0.8803294523137788,2198.0,1,1.0,42,-0.8163303645594577
17013,2.0,2.0,0.0,4.0,1.1272762922353705,3443.0,0,0.0,66,0.17191320413799413
17014,2.3,1.7,0.5999999999999999,4.0,0.8061439348135147,4122.0,1,0.0,64,0.08955957341320646
17015,2.0,2.15,0.1499999999999999,4.15,0.6144568820613754,4366.0,1,1.0,52,-0.4045622109355195
17016,2.45,2.6,0.1499999999999999,5.050000000000001,0.9634528894457519,3980.0,0,0.0,62,0.007205942688418803
17017,1.85,1.7,0.15000000000000013,3.55,0.8978886692155321,6308.0,1,0.0,64,0.08955957341320646
17018,0.95,2.0,1.05,2.95,1.0987803489665395,2846.0,1,1.0,70,0.3366204655875694
17019,0.0,0.95,0.95,0.95,0.932399689660823,1130.0,1,1.0,72,0.4189740963123571
17020,1.4,0.0,1.4,1.4,1.0674263235994657,2368.0,1,0.0,68,0.2542668348627818
17021,2.45,2.3,0.15000000000000036,4.75,0.4277685157440051,1940.0,1,0.0,100,1.5719249264593842
17022,1.85,2.15,0.2999999999999998,4.0,0.0773560819054131,2717.0,1,1.0,54,-0.32220858021073184
17023,2.6,1.55,1.05,4.15,0.8413662797277393,2517.0,1,0.0,62,0.007205942688418803
17024,1.85,1.1,0.75,2.95,1.3466713216171013,3462.0,1,0.0,62,0.007205942688418803
17025,2.15,0.95,1.2,3.0999999999999996,0.5149251194032183,2071.0,1,0.0,64,0.08955957341320646
17026,1.7,1.7,0.0,3.4,0.4697577348025891,6830.0,0,0.0,58,-0.1575013187611565
17027,2.45,2.15,0.30000000000000027,4.6,1.3978740144954256,1405.0,1,0.0,58,-0.1575013187611565
17028,2.0,0.95,1.05,2.95,0.9470394503842461,1994.0,1,0.0,64,0.08955957341320646
17029,0.0,1.85,1.85,1.85,0.20810849249047403,2515.0,1,1.0,86,0.9954495113858708
17030,1.7,2.0,0.30000000000000004,3.7,0.5624728991092591,1874.0,0,0.0,48,-0.5692694723850948
17031,0.0,1.7,1.7,1.7,0.7083432770857779,1497.0,1,1.0,100,1.5719249264593842
17032,0.0,2.45,2.45,2.45,0.2956256242883575,2544.0,1,1.0,90,1.160156772835446
17033,1.7,0.0,1.7,1.7,1.3118120309711019,2207.0,1,0.0,94,1.3248640342850213
17034,1.1,1.55,0.44999999999999996,2.6500000000000004,0.8588422817192891,2260.0,1,1.0,76,0.5836813577619324
17035,1.55,0.95,0.6000000000000001,2.5,0.3234170842382177,1186.0,1,0.0,86,0.9954495113858708
17036,2.0,1.25,0.75,3.25,0.7597284956813707,3329.0,1,0.0,76,0.5836813577619324
17037,1.85,1.85,0.0,3.7,0.480529787386042,6118.0,0,1.0,58,-0.1575013187611565
17038,0.8,2.15,1.3499999999999999,2.95,0.5157971379927123,3618.0,1,1.0,70,0.3366204655875694
17039,2.0,3.0,1.0,5.0,0.9079715832896671,1752.0,1,1.0,100,1.5719249264593842
17040,0.0,1.7,1.7,1.7,1.3221212824745248,3132.0,1,1.0,100,1.5719249264593842
17041,2.15,1.85,0.2999999999999998,4.0,0.8244580962243939,2648.0,0,1.0,22,-1.6398666718073345
17042,1.85,0.95,0.9000000000000001,2.8,0.2565701175416333,2657.0,1,0.0,74,0.5013277270371448
17043,1.85,2.15,0.2999999999999998,4.0,0.878456577461957,2787.0,1,1.0,86,0.9954495113858708
17044,2.45,0.95,1.5000000000000002,3.4000000000000004,0.9949513982881905,2595.0,1,0.0,100,1.5719249264593842
17045,1.25,3.0,1.75,4.25,1.5486552471678416,2520.0,1,1.0,92,1.2425104035602337
17046,1.85,1.85,0.0,3.7,0.3282080510069406,2349.0,0,0.0,24,-1.5575130410825466
17047,1.7,1.85,0.15000000000000013,3.55,0.7188257093716228,3289.0,1,1.0,52,-0.4045622109355195
17048,1.7,0.95,0.75,2.65,0.9334836711840526,1948.0,1,0.0,70,0.3366204655875694
17049,2.3,1.7,0.5999999999999999,4.0,1.1430344642400865,2875.0,1,0.0,32,-1.228098518183396
17050,2.15,1.55,0.5999999999999999,3.7,1.1137433262080478,1474.0,1,0.0,86,0.9954495113858708
17051,0.0,1.4,1.4,1.4,1.028823306916473,2963.0,1,1.0,74,0.5013277270371448
17052,2.0,2.15,0.1499999999999999,4.15,1.0198185587443767,1540.0,0,0.0,72,0.4189740963123571
17053,2.0,2.0,0.0,4.0,0.38709328420808475,2603.0,0,0.0,74,0.5013277270371448
17054,3.0,1.7,1.3,4.7,1.2602711318052189,2472.0,1,0.0,68,0.2542668348627818
17055,2.15,2.0,0.1499999999999999,4.15,0.025586240036348795,4069.0,1,0.0,54,-0.32220858021073184
17056,2.45,2.0,0.4500000000000002,4.45,0.6384751437057526,4949.0,0,1.0,70,0.3366204655875694
17057,1.25,1.7,0.44999999999999996,2.95,0.7041419645824486,2098.0,1,1.0,44,-0.7339767338346701
17058,2.3,1.85,0.44999999999999973,4.15,1.2878037379730667,2210.0,1,0.0,68,0.2542668348627818
17059,0.95,1.55,0.6000000000000001,2.5,0.07825379597092463,2538.0,1,1.0,26,-1.475159410357759
17060,2.0,1.1,0.8999999999999999,3.1,1.3700042361764955,2598.0,1,0.0,52,-0.4045622109355195
17061,1.1,1.85,0.75,2.95,0.8585790475770163,2296.0,1,1.0,84,0.913095880661083
17062,2.0,1.4,0.6000000000000001,3.4,0.8117686717304022,1614.0,1,0.0,66,0.17191320413799413
17063,0.0,2.0,2.0,2.0,1.0770407968981597,2237.0,1,1.0,100,1.5719249264593842
17064,2.0,2.15,0.1499999999999999,4.15,0.5727065477740736,1786.0,1,1.0,62,0.007205942688418803
17065,2.45,1.1,1.35,3.5500000000000003,0.5068294487414018,1770.0,1,0.0,74,0.5013277270371448
17066,1.7,0.0,1.7,1.7,0.5359333928866217,2144.0,1,0.0,100,1.5719249264593842
17067,2.45,0.0,2.45,2.45,1.0375958255382984,2000.0,1,0.0,100,1.5719249264593842
17068,0.95,1.1,0.15000000000000013,2.05,0.22686232593161149,3294.0,0,0.0,36,-1.0633912567338208
17069,0.0,1.85,1.85,1.85,0.7430844444044155,1697.0,1,1.0,86,0.9954495113858708
17070,0.35,2.15,1.7999999999999998,2.5,0.7487506503101484,2727.0,1,1.0,92,1.2425104035602337
17071,1.55,2.6,1.05,4.15,1.3257450069204761,1854.0,1,1.0,64,0.08955957341320646
17072,3.0,2.0,1.0,5.0,0.3794189206643094,1890.0,1,0.0,76,0.5836813577619324
17073,1.55,0.95,0.6000000000000001,2.5,0.46895339692224824,4704.0,1,0.0,60,-0.07514768803636886
17074,1.25,1.1,0.1499999999999999,2.35,0.3752512505686436,3122.0,1,0.0,54,-0.32220858021073184
17075,0.8,1.7,0.8999999999999999,2.5,0.6031079578229371,2462.0,0,0.0,66,0.17191320413799413
17076,1.7,2.3,0.5999999999999999,4.0,0.9819803508425409,2327.0,1,1.0,70,0.3366204655875694
17077,1.85,1.25,0.6000000000000001,3.1,1.319780998239368,2351.0,0,1.0,80,0.7483886192115077
17078,0.95,2.15,1.2,3.0999999999999996,1.2769134482962041,2247.0,1,1.0,70,0.3366204655875694
17079,1.25,2.0,0.75,3.25,0.8616222344254902,1355.0,1,1.0,64,0.08955957341320646
17080,1.4,2.0,0.6000000000000001,3.4,1.151443007644692,2528.0,1,1.0,76,0.5836813577619324
17081,2.0,2.45,0.4500000000000002,4.45,0.5360078341958479,2753.0,1,1.0,66,0.17191320413799413
17082,0.95,2.45,1.5000000000000002,3.4000000000000004,1.3554408864523,4060.0,1,1.0,78,0.6660349884867199
17083,3.0,2.3,0.7000000000000002,5.3,0.6305349776860494,2036.0,1,0.0,76,0.5836813577619324
17084,2.6,2.45,0.1499999999999999,5.050000000000001,1.1366154934203134,1635.0,0,1.0,52,-0.4045622109355195
17085,2.45,0.0,2.45,2.45,1.2900869335705991,2505.0,1,0.0,76,0.5836813577619324
17086,1.1,1.25,0.1499999999999999,2.35,0.21744817141340733,4214.0,1,1.0,52,-0.4045622109355195
17087,1.55,2.15,0.5999999999999999,3.7,0.6370824834666242,4277.0,1,1.0,84,0.913095880661083
17088,1.25,1.1,0.1499999999999999,2.35,0.23588665576548562,1752.0,0,1.0,52,-0.4045622109355195
17089,1.7,1.7,0.0,3.4,1.3891059025411012,3183.0,0,0.0,58,-0.1575013187611565
17090,2.0,1.7,0.30000000000000004,3.7,0.3169700427578924,2695.0,1,0.0,58,-0.1575013187611565
17091,0.95,1.55,0.6000000000000001,2.5,0.32669815539547775,4651.0,1,1.0,60,-0.07514768803636886
17092,2.15,0.8,1.3499999999999999,2.95,0.8094160579941553,4579.0,1,0.0,70,0.3366204655875694
17093,1.7,2.0,0.30000000000000004,3.7,0.9186723011190207,2410.0,1,1.0,68,0.2542668348627818
17094,1.7,3.0,1.3,4.7,0.9689661250256176,2387.0,1,1.0,74,0.5013277270371448
17095,0.95,2.0,1.05,2.95,0.5025846447846181,3173.0,1,1.0,66,0.17191320413799413
17096,1.85,0.0,1.85,1.85,0.4337894312418282,2998.0,0,1.0,92,1.2425104035602337
17097,0.95,1.7,0.75,2.65,0.631700778033446,1920.0,1,1.0,60,-0.07514768803636886
17098,2.15,0.35,1.7999999999999998,2.5,1.3916791199447092,1906.0,1,0.0,92,1.2425104035602337
17099,1.85,0.0,1.85,1.85,0.575321938165205,1571.0,1,0.0,86,0.9954495113858708
17100,0.35,0.0,0.35,0.35,0.5109943496260118,2172.0,1,0.0,58,-0.1575013187611565
17101,1.85,2.3,0.44999999999999973,4.15,0.19864724295593938,2646.0,0,0.0,68,0.2542668348627818
17102,1.7,1.25,0.44999999999999996,2.95,1.1369088378738543,1645.0,1,0.0,52,-0.4045622109355195
17103,2.3,2.45,0.15000000000000036,4.75,0.7655316416409893,2351.0,0,0.0,76,0.5836813577619324
17104,1.1,2.45,1.35,3.5500000000000003,1.147858999730364,2310.0,1,1.0,78,0.6660349884867199
17105,2.15,2.0,0.1499999999999999,4.15,0.3361663097182984,2728.0,1,0.0,58,-0.1575013187611565
17106,2.15,2.0,0.1499999999999999,4.15,0.5877068544918866,1771.0,0,1.0,64,0.08955957341320646
17107,2.15,1.1,1.0499999999999998,3.25,0.9667265054620382,1370.0,1,0.0,58,-0.1575013187611565
17108,2.0,1.85,0.1499999999999999,3.85,0.799606026021265,2999.0,0,1.0,50,-0.4869158416603072
17109,1.55,1.1,0.44999999999999996,2.6500000000000004,1.167045987026491,3428.0,1,0.0,58,-0.1575013187611565
17110,1.1,0.95,0.15000000000000013,2.05,0.03971430785552932,3214.0,1,0.0,26,-1.475159410357759
17111,2.0,0.0,2.0,2.0,1.0201770640066063,2056.0,1,0.0,100,1.5719249264593842
17112,1.7,2.15,0.44999999999999996,3.8499999999999996,1.0470823675139354,2344.0,1,1.0,56,-0.23985494948594416
17113,1.1,2.0,0.8999999999999999,3.1,1.0919041648679924,2081.0,1,1.0,50,-0.4869158416603072
17114,2.0,0.95,1.05,2.95,1.2819373816167323,2793.0,1,0.0,86,0.9954495113858708
17115,2.15,1.85,0.2999999999999998,4.0,1.0098107289699252,1347.0,1,0.0,68,0.2542668348627818
17116,0.95,0.0,0.95,0.95,0.2749840831725676,3403.0,1,0.0,82,0.8307422499362954
17117,1.25,1.85,0.6000000000000001,3.1,0.3504516572070183,4273.0,1,1.0,62,0.007205942688418803
17118,2.15,2.45,0.30000000000000027,4.6,0.31472706475176315,3232.0,1,1.0,78,0.6660349884867199
17119,2.3,1.55,0.7499999999999998,3.8499999999999996,0.4275932253478021,1523.0,1,0.0,64,0.08955957341320646
17120,1.1,1.25,0.1499999999999999,2.35,0.94492050359915,2731.0,1,1.0,30,-1.3104521489081835
17121,1.55,2.3,0.7499999999999998,3.8499999999999996,0.8765798295292349,1314.0,1,1.0,64,0.08955957341320646
17122,0.0,0.35,0.35,0.35,0.9209654112146928,3402.0,1,1.0,32,-1.228098518183396
17123,0.0,2.45,2.45,2.45,1.1317336350733866,2995.0,1,1.0,94,1.3248640342850213
17124,2.15,1.7,0.44999999999999996,3.8499999999999996,0.2927486518041025,3585.0,0,1.0,30,-1.3104521489081835
17125,1.85,2.0,0.1499999999999999,3.85,0.3931372519533902,2002.0,0,0.0,66,0.17191320413799413
17126,2.3,3.0,0.7000000000000002,5.3,1.5354268720339697,2227.0,1,1.0,70,0.3366204655875694
17127,1.7,0.8,0.8999999999999999,2.5,0.7732370654796173,2422.0,1,0.0,60,-0.07514768803636886
17128,1.1,2.15,1.0499999999999998,3.25,1.3455353534042298,4401.0,1,1.0,52,-0.4045622109355195
17129,0.95,1.85,0.9000000000000001,2.8,0.9161278361635132,2507.0,1,1.0,58,-0.1575013187611565
17130,3.0,1.25,1.75,4.25,1.0576943535163703,1430.0,1,0.0,84,0.913095880661083
17131,2.0,1.7,0.30000000000000004,3.7,0.9591662327877584,1980.0,1,0.0,60,-0.07514768803636886
17132,1.7,2.3,0.5999999999999999,4.0,0.2784172523866497,3130.0,1,1.0,42,-0.8163303645594577
17133,2.0,2.0,0.0,4.0,0.46891414088640093,1807.0,0,0.0,66,0.17191320413799413
17134,2.3,1.7,0.5999999999999999,4.0,0.24270402584893802,3078.0,0,1.0,64,0.08955957341320646
17135,2.0,2.15,0.1499999999999999,4.15,0.7395716133619077,2734.0,1,1.0,52,-0.4045622109355195
17136,2.45,2.6,0.1499999999999999,5.050000000000001,0.6821256592343561,2018.0,0,0.0,62,0.007205942688418803
17137,1.85,1.7,0.15000000000000013,3.55,0.4453570038037482,3807.0,1,0.0,64,0.08955957341320646
17138,0.95,2.0,1.05,2.95,1.1282542505298907,2997.0,1,1.0,70,0.3366204655875694
17139,0.0,0.95,0.95,0.95,0.4427977769396192,4696.0,1,1.0,72,0.4189740963123571
17140,1.4,0.0,1.4,1.4,1.63076775495156,1994.0,1,0.0,68,0.2542668348627818
17141,2.45,2.3,0.15000000000000036,4.75,0.16448661570601342,2287.0,0,1.0,100,1.5719249264593842
17142,1.85,2.15,0.2999999999999998,4.0,0.24416397836996373,3911.0,0,0.0,54,-0.32220858021073184
17143,2.6,1.55,1.05,4.15,1.0815768557382284,2203.0,1,0.0,62,0.007205942688418803
17144,1.85,1.1,0.75,2.95,0.7273559605655578,4622.0,1,0.0,62,0.007205942688418803
17145,2.15,0.95,1.2,3.0999999999999996,0.2019214146785534,2667.0,1,0.0,64,0.08955957341320646
17146,1.7,1.7,0.0,3.4,0.8852605352236886,3909.0,0,0.0,58,-0.1575013187611565
17147,2.45,2.15,0.30000000000000027,4.6,0.8630641547885661,2184.0,1,0.0,58,-0.1575013187611565
17148,2.0,0.95,1.05,2.95,1.1069740195751172,2697.0,1,0.0,64,0.08955957341320646
17149,0.0,1.85,1.85,1.85,0.6706785313070243,2634.0,1,1.0,86,0.9954495113858708
17150,1.7,2.0,0.30000000000000004,3.7,0.3832413488241656,3575.0,0,0.0,48,-0.5692694723850948
17151,0.0,1.7,1.7,1.7,1.2453887371827186,2348.0,1,1.0,100,1.5719249264593842
17152,0.0,2.45,2.45,2.45,0.8597740570398793,1253.0,1,1.0,90,1.160156772835446
17153,1.7,0.0,1.7,1.7,0.6386673675724419,810.0,1,0.0,94,1.3248640342850213
17154,1.1,1.55,0.44999999999999996,2.6500000000000004,0.823698756389248,1420.0,1,1.0,76,0.5836813577619324
17155,1.55,0.95,0.6000000000000001,2.5,0.21894104911097312,3163.0,0,1.0,86,0.9954495113858708
17156,2.0,1.25,0.75,3.25,0.564680278782068,2991.0,1,0.0,76,0.5836813577619324
17157,1.85,1.85,0.0,3.7,0.6742672537744865,2589.0,0,0.0,58,-0.1575013187611565
17158,0.8,2.15,1.3499999999999999,2.95,0.622288266705006,3187.0,1,1.0,70,0.3366204655875694
17159,2.0,3.0,1.0,5.0,0.608539485459832,1640.0,1,1.0,100,1.5719249264593842
17160,0.0,1.7,1.7,1.7,1.4571627893660537,1886.0,1,1.0,100,1.5719249264593842
17161,2.15,1.85,0.2999999999999998,4.0,1.4489297674679094,3267.0,1,0.0,22,-1.6398666718073345
17162,1.85,0.95,0.9000000000000001,2.8,0.6707073719050605,1663.0,1,0.0,74,0.5013277270371448
17163,1.85,2.15,0.2999999999999998,4.0,0.1476234523919745,3600.0,1,1.0,86,0.9954495113858708
17164,2.45,0.95,1.5000000000000002,3.4000000000000004,0.2478594998214464,2584.0,1,0.0,100,1.5719249264593842
17165,1.25,3.0,1.75,4.25,1.355808753141086,3910.0,1,1.0,92,1.2425104035602337
17166,1.85,1.85,0.0,3.7,0.6904276306440911,2747.0,0,0.0,24,-1.5575130410825466
17167,1.7,1.85,0.15000000000000013,3.55,1.0454996191553647,1310.0,0,0.0,52,-0.4045622109355195
17168,1.7,0.95,0.75,2.65,0.6860916638219641,4927.0,1,0.0,70,0.3366204655875694
17169,2.3,1.7,0.5999999999999999,4.0,1.1046606657161182,1425.0,1,0.0,32,-1.228098518183396
17170,2.15,1.55,0.5999999999999999,3.7,0.5323590847025494,2204.0,1,0.0,86,0.9954495113858708
17171,0.0,1.4,1.4,1.4,1.2503863964335267,1556.0,1,1.0,74,0.5013277270371448
17172,2.0,2.15,0.1499999999999999,4.15,0.26550227483556776,2018.0,1,1.0,72,0.4189740963123571
17173,2.0,2.0,0.0,4.0,0.36380183587549053,2823.0,0,0.0,74,0.5013277270371448
17174,3.0,1.7,1.3,4.7,0.8086689180458968,2394.0,1,0.0,68,0.2542668348627818
17175,2.15,2.0,0.1499999999999999,4.15,0.3304521008633279,2563.0,1,0.0,54,-0.32220858021073184
